list_id,attribute_id,attribute_value
132844731,apartment_type,Chung cư
132844767,rooms,2 PN
132844767,apartment_type,Chung cư
132844782,rooms,8 PN
132844782,house_type,Nhà biệt thự
132844825,commercial_type,Mặt bằng kinh doanh
132844825,furnishing_sell,Nội thất đầy đủ
132844833,rooms,3 PN
132844833,apartment_type,Chung cư
132844834,rooms,1 PN
132844834,direction,Hướng Đông Bắc
132844834,house_type,"Nhà ngõ, hẻm"
132845077,furnishing_rent,Nội thất đầy đủ
132845090,rooms,2 PN
132845090,apartment_type,Chung cư
132845396,rooms,4 PN
132845396,house_type,"Nhà ngõ, hẻm"
132845474,land_type,Đất thổ cư
132846047,rooms,2 PN
132846047,direction,Hướng Đông Nam
132846047,apartment_type,"Tập thể, cư xá"
132846253,rooms,3 PN
132846253,house_type,"Nhà ngõ, hẻm"
132846515,rooms,1 PN
132846515,house_type,"Nhà ngõ, hẻm"
132846622,rooms,1 PN
132846622,house_type,"Nhà ngõ, hẻm"
132846626,rooms,3 PN
132846626,house_type,"Nhà ngõ, hẻm"
132846695,rooms,2 PN
132846695,apartment_type,Chung cư
132846705,commercial_type,Mặt bằng kinh doanh
132846705,furnishing_sell,Hoàn thiện cơ bản
132846735,rooms,2 PN
132846735,apartment_type,"Căn hộ dịch vụ, mini"
132846799,rooms,3 PN
132846799,house_type,"Nhà ngõ, hẻm"
